provincia,poblacion,codigopostalid,lat,lon
Alicante/Alacant,Benimarfull,3827,-0.390998750,"38,775,848,010"
Alicante/Alacant,Benimassot,3812,-0.291855000,"38,749,058,250"
Alicante/Alacant,Benimeli,3769,-0.041464910,"38,822,966,160"
Alicante/Alacant,Benissa,3720,0.050433580,"38,715,196,900"
Alicante/Alacant,Benitachell/el Poble Nou de Benitatxell,3726,0.144595590,"38,732,924,160"
Alicante/Alacant,Biar,3410,-0.765973740,"38,629,962,290"
Alicante/Alacant,Bigastro,3380,-0.895284760,"38,063,015,580"
Alicante/Alacant,Bolulla,3518,-0.111684940,"38,676,576,810"
Alicante/Alacant,Busot,3111,-0.420505680,"38,481,961,800"
Alicante/Alacant,Calp,3710,0.044538090,"38,645,262,610"
Alicante/Alacant,Callosa d'en Sarrià,3510,-0.122350410,"38,651,640,660"
Alicante/Alacant,Callosa de Segura,3317,-0.879338540,"38,122,581,360"
Alicante/Alacant,Callosa de Segura,3360,-0.879338540,"38,122,581,360"
Alicante/Alacant,el Campello,3560,-0.400865090,"38,427,547,240"
Alicante/Alacant,Campo de Mirra/el Camp de Mirra,3469,-0.779253930,"38,687,196,240"
Alicante/Alacant,Cañada,3409,-0.809521720,"38,675,189,170"
Alicante/Alacant,Castalla,3420,-0.670265380,"38,596,576,430"
Alicante/Alacant,Castell de Castells,3793,-0.193910540,"38,724,997,040"
Alicante/Alacant,Catral,3158,-0.804641750,"38,159,649,590"
Alicante/Alacant,Cocentaina,3820,-0.440220670,"38,745,412,020"
Alicante/Alacant,Cocentaina,3829,-0.440220670,"38,745,412,020"
Alicante/Alacant,Confrides,3517,-0.268108940,"38,683,537,310"
Alicante/Alacant,Cox,3350,-0.884375850,"38,139,721,380"
Alicante/Alacant,Crevillent,3158,-0.808553220,"38,248,814,140"
Alicante/Alacant,Crevillent,3330,-0.808553220,"38,248,814,140"
Alicante/Alacant,Crevillent,3339,-0.808553220,"38,248,814,140"
Alicante/Alacant,Quatretondeta,3811,-0.316419060,"38,723,866,750"
Alicante/Alacant,Daya Nueva,3159,-0.761035250,"38,113,716,720"
Alicante/Alacant,Daya Vieja,3177,-0.738057020,"38,104,724,800"
Alicante/Alacant,Dénia,3700,0.106619340,"38,841,227,050"
Alicante/Alacant,Dénia,3709,0.106619340,"38,841,227,050"
Alicante/Alacant,Dénia,3749,0.106619340,"38,841,227,050"
Alicante/Alacant,Dénia,3770,0.106619340,"38,841,227,050"
Alicante/Alacant,Dénia,3780,0.106619340,"38,841,227,050"
Alicante/Alacant,Dolores,3150,-0.769698690,"38,138,977,360"
Alicante/Alacant,Elche/Elx,3139,-0.697755810,"38,267,416,620"
Alicante/Alacant,Elche/Elx,3194,-0.697755810,"38,267,416,620"
Alicante/Alacant,Elche/Elx,3195,-0.697755810,"38,267,416,620"
Alicante/Alacant,Elche/Elx,3201,-0.697755810,"38,267,416,620"
Alicante/Alacant,Elche/Elx,3202,-0.697755810,"38,267,416,620"
Alicante/Alacant,Elche/Elx,3203,-0.697755810,"38,267,416,620"
Alicante/Alacant,Elche/Elx,3204,-0.697755810,"38,267,416,620"
Alicante/Alacant,Elche/Elx,3205,-0.697755810,"38,267,416,620"
Alicante/Alacant,Elche/Elx,3206,-0.697755810,"38,267,416,620"
Alicante/Alacant,Elche/Elx,3207,-0.697755810,"38,267,416,620"
Alicante/Alacant,Elche/Elx,3208,-0.697755810,"38,267,416,620"
Alicante/Alacant,Elche/Elx,3290,-0.697755810,"38,267,416,620"
Alicante/Alacant,Elche/Elx,3291,-0.697755810,"38,267,416,620"
Alicante/Alacant,Elche/Elx,3292,-0.697755810,"38,267,416,620"
Alicante/Alacant,Elche/Elx,3293,-0.697755810,"38,267,416,620"
Alicante/Alacant,Elche/Elx,3294,-0.697755810,"38,267,416,620"
Alicante/Alacant,Elche/Elx,3295,-0.697755810,"38,267,416,620"
Alicante/Alacant,Elche/Elx,3296,-0.697755810,"38,267,416,620"
Alicante/Alacant,Elche/Elx,3320,-0.697755810,"38,267,416,620"
Alicante/Alacant,Elda,3600,-0.796110460,"38,478,788,940"
Alicante/Alacant,Facheca,3813,-0.267713370,"38,734,675,360"
Alicante/Alacant,Famorca,3813,-0.246045520,"38,732,193,380"
Alicante/Alacant,Finestrat,3509,-0.211768800,"38,566,973,490"
Alicante/Alacant,Formentera del Segura,3177,-0.746498530,"38,084,233,770"
Alicante/Alacant,Formentera del Segura,3179,-0.746498530,"38,084,233,770"
Alicante/Alacant,Gata de Gorgos,3740,0.084274950,"38,773,210,100"
Alicante/Alacant,Gaianes,3840,-0.407557680,"38,813,111,140"
Alicante/Alacant,Gorga,3811,-0.356717350,"38,718,334,450"
Alicante/Alacant,Granja de Rocamora,3348,-0.890016740,"38,152,627,790"
Alicante/Alacant,el Castell de Guadalest,3517,-0.197352390,"38,676,942,130"
Alicante/Alacant,Guardamar del Segura,3140,-0.654770350,"38,089,880,710"
Alicante/Alacant,el Fondó de les Neus/Hondón de las Nieves,3688,-0.854866370,"38,308,556,950"
Alicante/Alacant,el Fondó de les Neus/Hondón de las Nieves,3689,-0.854866370,"38,308,556,950"
Alicante/Alacant,Hondón de los Frailes,3689,-0.926994870,"38,273,585,590"
Alicante/Alacant,Ibi,3440,-0.574664820,"38,627,456,820"
Alicante/Alacant,Jacarilla,3310,-0.866356370,"38,060,700,410"
Alicante/Alacant,Xaló,3727,-0.011920720,"38,740,699,060"
Alicante/Alacant,Jávea/Xàbia,3730,0.163400670,"38,789,258,370"
Alicante/Alacant,Jávea/Xàbia,3737,0.163400670,"38,789,258,370"
Alicante/Alacant,Jávea/Xàbia,3738,0.163400670,"38,789,258,370"
Alicante/Alacant,Jávea/Xàbia,3739,0.163400670,"38,789,258,370"
Alicante/Alacant,Jijona/Xixona,3100,-0.507912780,"38,539,025,090"
Alicante/Alacant,Lorcha/l'Orxa,3860,-0.311251160,"38,844,034,130"
Alicante/Alacant,Llíber,3729,0.006304000,"38,743,471,370"
Alicante/Alacant,Millena,3812,-0.363374820,"38,730,873,230"
Alicante/Alacant,Monforte del Cid,3670,-0.729891870,"38,379,280,970"
Alicante/Alacant,Monforte del Cid,3679,-0.729891870,"38,379,280,970"
Alicante/Alacant,Monóvar/Monòver,3640,-0.837805330,"38,437,215,790"
Alicante/Alacant,Monóvar/Monòver,3649,-0.837805330,"38,437,215,790"
Alicante/Alacant,Mutxamel,3110,-0.445223310,"38,413,683,960"
Alicante/Alacant,Murla,3792,-0.083068740,"38,759,588,830"
Alicante/Alacant,Muro de Alcoy,3830,-0.435704400,"38,779,981,920"
Alicante/Alacant,Muro de Alcoy,3839,-0.435704400,"38,779,981,920"
Alicante/Alacant,Novelda,3660,-0.765397820,"38,386,063,820"
Alicante/Alacant,la Nucia,3530,-0.122897480,"38,617,616,230"
Alicante/Alacant,Ondara,3760,0.017643670,"38,826,924,590"
Alicante/Alacant,Onil,3430,-0.674046300,"38,629,520,920"
Alicante/Alacant,Orba,3790,-0.063712530,"38,780,392,330"
Alicante/Alacant,Orba,3791,-0.063712530,"38,780,392,330"
Alicante/Alacant,Orba,3792,-0.063712530,"38,780,392,330"
Alicante/Alacant,Orba,3795,-0.063712530,"38,780,392,330"
Alicante/Alacant,Orxeta,3579,-0.261859800,"38,564,003,840"
Alicante/Alacant,Orihuela,3189,-0.946645720,"38,085,741,170"
Alicante/Alacant,Orihuela,3191,-0.946645720,"38,085,741,170"
Alicante/Alacant,Orihuela,3192,-0.946645720,"38,085,741,170"
Alicante/Alacant,Orihuela,3300,-0.946645720,"38,085,741,170"
Alicante/Alacant,Orihuela,3310,-0.946645720,"38,085,741,170"
Alicante/Alacant,Orihuela,3311,-0.946645720,"38,085,741,170"
Alicante/Alacant,Orihuela,3312,-0.946645720,"38,085,741,170"
Alicante/Alacant,Orihuela,3313,-0.946645720,"38,085,741,170"
Alicante/Alacant,Orihuela,3314,-0.946645720,"38,085,741,170"
Alicante/Alacant,Orihuela,3315,-0.946645720,"38,085,741,170"
Alicante/Alacant,Orihuela,3316,-0.946645720,"38,085,741,170"
Alicante/Alacant,Orihuela,3369,-0.946645720,"38,085,741,170"
Alicante/Alacant,Orihuela,3689,-0.946645720,"38,085,741,170"
Alicante/Alacant,Parcent,3792,-0.064467880,"38,745,716,950"
Alicante/Alacant,Pedreguer,3750,0.034324680,"38,793,538,300"
Alicante/Alacant,Pego,3780,-0.118031720,"38,842,017,140"
Alicante/Alacant,Penàguila,3815,-0.358816250,"38,679,441,950"
Alicante/Alacant,Petrer,3610,-0.769537120,"38,484,800,430"
Alicante/Alacant,el Pinós/Pinoso,3650,"-1,041,953,990","38,404,411,770"
Alicante/Alacant,el Pinós/Pinoso,3657,"-1,041,953,990","38,404,411,770"
Alicante/Alacant,el Pinós/Pinoso,3658,"-1,041,953,990","38,404,411,770"
Alicante/Alacant,el Pinós/Pinoso,3659,"-1,041,953,990","38,404,411,770"
Alicante/Alacant,Planes,3828,-0.344785350,"38,785,834,290"
Alicante/Alacant,Polop,3520,-0.126547230,"38,622,553,140"
Alicante/Alacant,Rafal,3369,-0.848890510,"38,104,807,130"
Alicante/Alacant,el Ràfol d'Almúnia,3769,-0.052800180,"38,820,667,270"
Alicante/Alacant,Redován,3370,-0.905248650,"38,114,035,300"
Alicante/Alacant,Relleu,3578,-0.310863890,"38,587,278,230"
Alicante/Alacant,Rojales,3170,-0.723186600,"38,088,920,370"
Alicante/Alacant,la Romana,3669,-0.896013800,"38,367,423,710"
Alicante/Alacant,Sagra,3795,-0.065121990,"38,811,428,070"
Alicante/Alacant,Salinas,3409,-0.912781220,"38,520,069,950"
Alicante/Alacant,Salinas,3638,-0.912781220,"38,520,069,950"
Alicante/Alacant,Salinas,3658,-0.912781220,"38,520,069,950"
Alicante/Alacant,Sanet y Negrals,3769,-0.033733550,"38,819,166,330"
Alicante/Alacant,San Fulgencio,3177,-0.718790250,"38,112,227,650"
Alicante/Alacant,Sant Joan d'Alacant,3550,-0.436606940,"38,401,511,920"
Alicante/Alacant,San Miguel de Salinas,3193,-0.789305540,"37,977,138,110"
Alicante/Alacant,Santa Pola,3130,-0.555280610,"38,193,115,500"
Alicante/Alacant,San Vicente del Raspeig/Sant Vicent del Raspeig,3690,-0.524990720,"38,396,133,480"
Alicante/Alacant,Sax,3630,-0.816923280,"38,538,495,570"
Alicante/Alacant,Sella,3579,-0.272180870,"38,608,122,450"
Alicante/Alacant,Senija,3729,0.041753280,"38,728,265,980"
Alicante/Alacant,Tàrbena,3518,-0.101939400,"38,693,633,370"
Alicante/Alacant,Teulada,3724,0.102319460,"38,729,117,330"
Alicante/Alacant,Teulada,3725,0.102319460,"38,729,117,330"
Alicante/Alacant,Tibi,3109,-0.577992410,"38,531,252,360"
Alicante/Alacant,Tollos,3813,-0.274179740,"38,757,007,850"
Alicante/Alacant,Tormos,3795,-0.072322600,"38,802,050,240"
Alicante/Alacant,Torremanzanas/la Torre de les Maçanes,3108,-0.418851760,"38,606,767,440"
Alicante/Alacant,Torrevieja,3180,-0.683026080,"37,977,758,730"
Alicante/Alacant,Torrevieja,3181,-0.683026080,"37,977,758,730"
Alicante/Alacant,Torrevieja,3182,-0.683026080,"37,977,758,730"
Alicante/Alacant,Torrevieja,3183,-0.683026080,"37,977,758,730"
Alicante/Alacant,Torrevieja,3184,-0.683026080,"37,977,758,730"
Alicante/Alacant,Torrevieja,3185,-0.683026080,"37,977,758,730"
Alicante/Alacant,Torrevieja,3186,-0.683026080,"37,977,758,730"
Alicante/Alacant,Torrevieja,3188,-0.683026080,"37,977,758,730"
Alicante/Alacant,la Vall d'Alcalà,3788,-0.252014890,"38,794,562,370"
Alicante/Alacant,la Vall d'Ebo,3789,-0.159851390,"38,805,744,260"
Alicante/Alacant,Vall de Gallinera,3787,-0.221741050,"38,822,009,230"
Alicante/Alacant,Vall de Gallinera,3788,-0.221741050,"38,822,009,230"
Alicante/Alacant,la Vall de Laguar,3791,-0.109446620,"38,777,434,270"
Alicante/Alacant,el Verger,3770,0.010120980,"38,842,903,380"
Alicante/Alacant,Villajoyosa/la Vila Joiosa,3570,-0.231928800,"38,505,456,110"
Alicante/Alacant,Villena,3400,-0.861383430,"38,629,638,110"
Alicante/Alacant,Villena,3408,-0.861383430,"38,629,638,110"
Alicante/Alacant,Villena,3409,-0.861383430,"38,629,638,110"
Alicante/Alacant,Villena,3639,-0.861383430,"38,629,638,110"
Alicante/Alacant,els Poblets,3779,0.016801870,"38,851,164,360"
Alicante/Alacant,Pilar de la Horadada,3190,-0.792427830,"37,863,725,540"
Alicante/Alacant,Pilar de la Horadada,3191,-0.792427830,"37,863,725,540"
Alicante/Alacant,Los Montesinos,3187,-0.743647740,"38,027,499,210"
Alicante/Alacant,San Isidro,3349,-0.838365880,"38,171,232,850"
Almería,Abla,4510,"-2,779,539,530","37,141,209,900"
Almería,Abrucena,4520,"-2,797,466,900","37,132,182,850"
Almería,Abrucena,4533,"-2,797,466,900","37,132,182,850"
Almería,Adra,4770,"-3,023,302,570","36,748,683,250"
Almería,Adra,4778,"-3,023,302,570","36,748,683,250"
Almería,Adra,4779,"-3,023,302,570","36,748,683,250"
Almería,Albánchez,4857,"-2,181,358,540","37,286,861,670"
Almería,Albánchez,4858,"-2,181,358,540","37,286,861,670"
Almería,Alboloduy,4531,"-2,621,685,710","37,033,396,290"
Almería,Alboloduy,4558,"-2,621,685,710","37,033,396,290"
Almería,Albox,4600,"-2,147,991,330","37,388,507,580"
Almería,Albox,4692,"-2,147,991,330","37,388,507,580"
Almería,Albox,4800,"-2,147,991,330","37,388,507,580"
Almería,Albox,4812,"-2,147,991,330","37,388,507,580"
Almería,Albox,4813,"-2,147,991,330","37,388,507,580"
Almería,Albox,4814,"-2,147,991,330","37,388,507,580"
Almería,Alcolea,4480,"-2,960,666,370","36,973,619,570"
Almería,Alcolea,4768,"-2,960,666,370","36,973,619,570"
Almería,Alcóntar,4897,"-2,597,568,790","37,336,117,960"
Almería,Alcóntar,4898,"-2,597,568,790","37,336,117,960"
Almería,Alcudia de Monteagud,4276,"-2,266,789,690","37,235,871,930"
Almería,Alhabia,4567,"-2,587,020,930","36,989,912,420"
Almería,Alhama de Almería,4400,"-2,569,776,480","36,957,182,810"
Almería,Alicún,4409,"-2,602,155,170","36,966,716,070"
Almería,Almería,4001,"-2,464,131,880","36,838,923,620"
Almería,Almería,4002,"-2,464,131,880","36,838,923,620"
Almería,Almería,4003,"-2,464,131,880","36,838,923,620"
Almería,Almería,4004,"-2,464,131,880","36,838,923,620"
Almería,Almería,4005,"-2,464,131,880","36,838,923,620"
Almería,Almería,4006,"-2,464,131,880","36,838,923,620"
Almería,Almería,4007,"-2,464,131,880","36,838,923,620"
Almería,Almería,4008,"-2,464,131,880","36,838,923,620"
Almería,Almería,4009,"-2,464,131,880","36,838,923,620"
Almería,Almería,4120,"-2,464,131,880","36,838,923,620"
Almería,Almería,4130,"-2,464,131,880","36,838,923,620"
Almería,Almería,4131,"-2,464,131,880","36,838,923,620"
Almería,Almería,4150,"-2,464,131,880","36,838,923,620"
Almería,Almería,4160,"-2,464,131,880","36,838,923,620"
Almería,Almócita,4458,"-2,789,843,970","37,002,742,510"
Almería,Alsodux,4568,"-2,594,646,380","37,001,359,990"
Almería,Antas,4628,"-1,917,153,150","37,244,591,750"
Almería,Antas,4629,"-1,917,153,150","37,244,591,750"
Almería,Arboleas,4660,"-2,075,464,600","37,351,160,110"
Almería,Armuña de Almanzora,4888,"-2,411,355,550","37,349,822,020"
Almería,Bacares,4889,"-2,453,187,490","37,261,200,590"
Almería,Bayárcal,4479,"-2,995,626,170","37,030,182,670"
Almería,Bayárcal,4779,"-2,995,626,170","37,030,182,670"
Almería,Bayarque,4888,"-2,435,943,640","37,330,688,640"
Almería,Bédar,4288,"-1,981,822,320","37,190,308,330"
Almería,Bédar,4289,"-1,981,822,320","37,190,308,330"
Almería,Beires,4458,"-2,791,525,160","37,012,643,260"
Almería,Benahadux,4410,"-2,450,673,450","36,924,968,860"
Almería,Benitagla,4276,"-2,238,347,840","37,231,239,410"
Almería,Benizalón,4274,"-2,240,678,150","37,212,460,440"
Almería,Benizalón,4276,"-2,240,678,150","37,212,460,440"
Almería,Bentarique,4569,"-2,618,896,920","36,986,314,380"
Almería,Berja,4713,"-2,949,482,070","36,847,321,470"
Almería,Berja,4760,"-2,949,482,070","36,847,321,470"
Almería,Berja,4768,"-2,949,482,070","36,847,321,470"
Almería,Berja,4769,"-2,949,482,070","36,847,321,470"
Almería,Canjáyar,4450,"-2,739,443,780","37,010,069,730"
Almería,Cantoria,4815,"-2,193,249,780","37,352,193,710"
Almería,Cantoria,4850,"-2,193,249,780","37,352,193,710"
Almería,Cantoria,4858,"-2,193,249,780","37,352,193,710"
Almería,Carboneras,4140,"-1,893,496,480","36,997,423,910"
Almería,Carboneras,4149,"-1,893,496,480","36,997,423,910"
Almería,Castro de Filabres,4212,"-2,439,126,760","37,184,849,360"
Almería,Cóbdar,4859,"-2,210,017,780","37,261,574,530"
Almería,Cuevas del Almanzora,4610,"-1,879,918,060","37,296,731,300"
Almería,Cuevas del Almanzora,4616,"-1,879,918,060","37,296,731,300"
Almería,Cuevas del Almanzora,4617,"-1,879,918,060","37,296,731,300"
Almería,Cuevas del Almanzora,4618,"-1,879,918,060","37,296,731,300"
Almería,Cuevas del Almanzora,4619,"-1,879,918,060","37,296,731,300"
Almería,Cuevas del Almanzora,4647,"-1,879,918,060","37,296,731,300"
Almería,Cuevas del Almanzora,4648,"-1,879,918,060","37,296,731,300"
Almería,Chercos,4859,"-2,266,463,830","37,254,357,360"
Almería,Chirivel,4825,"-2,266,585,410","37,595,124,730"
Almería,Dalías,4750,"-2,871,110,550","36,820,784,290"
Almería,Enix,4729,"-2,601,758,460","36,876,939,300"
Almería,Felix,4728,"-2,658,616,220","36,868,985,670"
Almería,Fines,4869,"-2,263,629,000","37,358,872,540"
Almería,Fiñana,4500,"-2,841,788,520","37,171,354,380"
Almería,Fondón,4460,"-2,859,189,060","36,979,931,670"
Almería,Fondón,4479,"-2,859,189,060","36,979,931,670"
Almería,Gádor,4560,"-2,492,793,220","36,953,092,300"
Almería,Los Gallardos,4280,"-1,941,700,200","37,170,270,550"
Almería,Los Gallardos,4288,"-1,941,700,200","37,170,270,550"
Almería,Los Gallardos,4289,"-1,941,700,200","37,170,270,550"
Almería,Garrucha,4630,"-1,823,477,430","37,179,719,400"
Almería,Gérgal,4549,"-2,539,053,310","37,120,839,040"
Almería,Gérgal,4550,"-2,539,053,310","37,120,839,040"
Almería,Gérgal,4558,"-2,539,053,310","37,120,839,040"
Almería,Gérgal,4559,"-2,539,053,310","37,120,839,040"
Almería,Huécija,4409,"-2,609,944,870","36,968,022,030"
Almería,Huércal de Almería,4230,"-2,435,997,150","36,884,064,320"
Almería,Huércal-Overa,4600,"-1,943,031,000","37,389,376,190"
Almería,Huércal-Overa,4662,"-1,943,031,000","37,389,376,190"
Almería,Huércal-Overa,4690,"-1,943,031,000","37,389,376,190"
Almería,Huércal-Overa,4691,"-1,943,031,000","37,389,376,190"
Almería,Huércal-Overa,4692,"-1,943,031,000","37,389,376,190"
Almería,Huércal-Overa,4693,"-1,943,031,000","37,389,376,190"
Almería,Huércal-Overa,4694,"-1,943,031,000","37,389,376,190"
Almería,Huércal-Overa,4964,"-1,943,031,000","37,389,376,190"
Almería,Íllar,4431,"-2,638,860,010","36,984,961,700"
Almería,Instinción,4430,"-2,659,790,910","36,993,190,770"
Almería,Laroya,4868,"-2,332,085,100","37,296,047,680"
Almería,Láujar de Andarax,4470,"-2,889,033,310","36,994,567,260"
Almería,Líjar,4859,"-2,219,991,310","37,295,018,810"
Almería,Lubrín,4271,"-2,065,920,320","37,216,483,530"
Almería,Lucainena de las Torres,4114,"-2,201,186,500","37,040,267,700"
Almería,Lucainena de las Torres,4210,"-2,201,186,500","37,040,267,700"
Almería,Lucainena de las Torres,4211,"-2,201,186,500","37,040,267,700"
Almería,Lúcar,4877,"-2,424,943,560","37,400,816,420"
Almería,Lúcar,4887,"-2,424,943,560","37,400,816,420"
Almería,Macael,4867,"-2,304,322,290","37,332,330,310"
Almería,María,4838,"-2,164,797,930","37,711,554,400"
Almería,María,4839,"-2,164,797,930","37,711,554,400"
Almería,Mojácar,4638,"-1,850,167,980","37,140,087,070"
Almería,Mojácar,4639,"-1,850,167,980","37,140,087,070"
Almería,Nacimiento,4540,"-2,647,922,930","37,105,023,450"
Almería,Níjar,4100,"-2,206,110,690","36,965,807,490"
Almería,Níjar,4110,"-2,206,110,690","36,965,807,490"
Almería,Níjar,4113,"-2,206,110,690","36,965,807,490"
Almería,Níjar,4114,"-2,206,110,690","36,965,807,490"
Almería,Níjar,4115,"-2,206,110,690","36,965,807,490"
Almería,Níjar,4116,"-2,206,110,690","36,965,807,490"
Almería,Níjar,4117,"-2,206,110,690","36,965,807,490"
Almería,Níjar,4118,"-2,206,110,690","36,965,807,490"
Almería,Níjar,4119,"-2,206,110,690","36,965,807,490"
Almería,Níjar,4147,"-2,206,110,690","36,965,807,490"
Almería,Níjar,4149,"-2,206,110,690","36,965,807,490"
Almería,Níjar,4151,"-2,206,110,690","36,965,807,490"
Almería,Níjar,4188,"-2,206,110,690","36,965,807,490"
Almería,Ohanes,4459,"-2,745,520,240","37,038,297,860"
Almería,Olula de Castro,4212,"-2,473,871,440","37,175,174,690"
Almería,Olula del Río,4860,"-2,297,355,060","37,353,173,900"
Almería,Oria,4640,"-2,296,021,310","37,483,601,630"
Almería,Oria,4810,"-2,296,021,310","37,483,601,630"
Almería,Oria,4811,"-2,296,021,310","37,483,601,630"
Almería,Oria,4813,"-2,296,021,310","37,483,601,630"
Almería,Oria,4899,"-2,296,021,310","37,483,601,630"
Almería,Padules,4458,"-2,774,098,530","36,998,629,870"
Almería,Partaloa,4810,"-2,226,264,300","37,406,054,560"
Almería,Paterna del Río,4479,"-2,953,130,890","37,021,627,180"
Almería,Paterna del Río,4779,"-2,953,130,890","37,021,627,180"
Almería,Pechina,4250,"-2,441,051,750","36,915,675,050"
Almería,Pechina,4259,"-2,441,051,750","36,915,675,050"
Almería,Pulpí,4640,"-1,745,159,000","37,412,110,310"
Almería,Pulpí,4647,"-1,745,159,000","37,412,110,310"
Almería,Pulpí,4648,"-1,745,159,000","37,412,110,310"
Almería,Pulpí,4649,"-1,745,159,000","37,412,110,310"
Almería,Purchena,4870,"-2,361,663,350","37,347,310,410"
Almería,Rágol,4440,"-2,681,235,140","36,995,323,800"
Almería,Rioja,4260,"-2,463,899,120","36,942,679,690"
Almería,Roquetas de Mar,4720,"-2,615,057,600","36,764,678,540"
Almería,Roquetas de Mar,4740,"-2,615,057,600","36,764,678,540"
Almería,Roquetas de Mar,4741,"-2,615,057,600","36,764,678,540"
Almería,Roquetas de Mar,4743,"-2,615,057,600","36,764,678,540"
Almería,Santa Cruz de Marchena,4568,"-2,602,982,890","37,017,001,090"
Almería,Santa Fe de Mondújar,4420,"-2,531,312,400","36,974,254,460"
Almería,Senés,4213,"-2,347,261,770","37,204,470,080"
Almería,Serón,4890,"-2,509,912,570","37,342,952,930"
Almería,Serón,4897,"-2,509,912,570","37,342,952,930"
Almería,Serón,4898,"-2,509,912,570","37,342,952,930"
Almería,Serón,4899,"-2,509,912,570","37,342,952,930"
